timestamp,station_id,location_type,vehicle_type,battery_capacity_kWh,initial_soc,energy_consumed_kWh,electricity_price,renewable_energy_ratio,queue_length,traffic_density,station_load,charging_priority
2025-01-01 12:00:00,ST05,Suburban,Passenger,81.89190584058998,7.809992373826586,56.43763055233126,0.39953098544159504,0.6165682757965099,6,0.1968671510108072,64.08087751732647,2
2025-01-01 13:00:00,ST02,Urban,Passenger,52.89499188320315,22.277615400686987,38.30368409236615,0.36688531669676305,0.8885957616080236,5,0.7057427461975039,49.26127026074917,2
2025-01-01 14:00:00,ST04,Highway,Bus,42.51784440661806,24.999843095217443,30.559244480924995,0.49657267662323523,0.2711165890998334,5,0.5775776598819687,50.936859772834154,2
2025-01-01 15:00:00,ST02,Suburban,Commercial,61.81872153516697,11.372776024397774,27.88192862444468,0.3852876020308421,0.5783079490900792,5,0.25153139041497585,42.202456882274156,2
2025-01-01 16:00:00,ST04,Highway,Commercial,45.91565381451619,9.612334813514575,34.956526267984266,0.16561229258375576,0.724134017780098,7,0.2892008874910048,46.51396346893047,2
2025-01-01 17:00:00,ST05,Highway,Passenger,46.98867098040022,29.095922734562937,31.431263882258545,0.4822070825668964,0.3711864714705366,1,0.36730948560867993,19.44556604419612,1
2025-01-01 18:00:00,ST01,Urban,Passenger,55.25567388669187,8.831463645023696,41.939689099487886,0.3671108905783046,0.40374366647859017,4,0.4503469493303285,41.85249895341323,2
2025-01-01 19:00:00,ST04,Suburban,Bus,57.72807547760556,18.63253255505378,33.41671633350236,0.12373529232255596,0.8103214706626566,0,0.818027323252778,24.939850280716612,0
2025-01-01 20:00:00,ST02,Urban,Passenger,71.79822046128524,38.50686391833842,41.26832076360114,0.36302732231384505,0.4233559036871051,4,0.013815476471962573,38.62702532464773,1
2025-01-01 21:00:00,ST05,Urban,Bus,80.7035131301808,48.39944808055913,57.60734654678944,0.45324776266991007,0.5997862815164916,6,0.8980197412134784,65.13896234168263,2
2025-01-01 22:00:00,ST04,Suburban,Passenger,75.56625645221109,37.304176124836786,33.04657045024321,0.33081674479601003,0.8113905100214605,2,0.41302711163152817,33.558407546839476,0
2025-01-01 23:00:00,ST01,Suburban,Passenger,48.901620237371006,49.66814968037916,29.749281827358665,0.24160785521280448,0.2678612664724491,2,0.23049751756641312,31.114198114031062,0
2025-01-02 00:00:00,ST01,Highway,Commercial,50.32516194715758,36.42520870757312,36.96653362213945,0.42836385362824647,0.8855018370820846,3,0.5084126995273452,35.47463420991021,1
2025-01-02 01:00:00,ST03,Suburban,Passenger,92.72615498757487,18.22075117944474,67.8826877041184,0.4130048032823318,0.6615628271762606,2,0.6596700426995783,46.28937010878035,2
2025-01-02 02:00:00,ST03,Highway,Passenger,73.50113890384682,35.24236432274128,57.51119711535964,0.3176728616925203,0.4968973553131558,7,0.044752219193603504,70.52412786757381,2
2025-01-02 03:00:00,ST02,Highway,Bus,92.19626997386135,36.59705443386068,62.629759408940785,0.16174470795836016,0.4447364514807982,2,0.7157773516660826,62.10304909620834,1
2025-01-02 04:00:00,ST04,Highway,Passenger,62.292790679192464,21.727714307740726,30.09416120326621,0.20039459420927255,0.8634916924412036,4,0.7607611875838625,37.94518759637205,1
2025-01-02 05:00:00,ST04,Suburban,Bus,76.86400044587943,5.797123277422505,31.369130631591627,0.3953935888744423,0.26457986202373307,3,0.1661822843234193,36.80208678843615,2
2025-01-02 06:00:00,ST03,Urban,Passenger,71.41980496327665,36.64399031489691,42.26383511901511,0.42243286615797104,0.3493466054767691,2,0.1678814283769029,32.11560248972469,1
2025-01-02 07:00:00,ST04,Highway,Passenger,59.147409389227754,5.976504287399373,35.81266489361356,0.21170611121639593,0.3462342044383398,3,0.20378455454087685,38.32410386319039,2
2025-01-02 08:00:00,ST04,Urban,Bus,68.19492232201571,33.4034635127032,33.83184424352283,0.24719403087471467,0.33120506778757075,2,0.7966287120673038,30.117462270098923,0
2025-01-02 09:00:00,ST01,Urban,Commercial,70.14945260961592,12.362741993414978,31.558764106861283,0.13105275409991807,0.4748304361725514,1,0.2720030559311891,17.240672939771468,0
2025-01-02 10:00:00,ST03,Suburban,Bus,52.04625848540071,30.45215874866195,33.02248009168188,0.3853847793466,0.8913433866142666,3,0.7959358380543545,33.85688130883745,1
2025-01-02 11:00:00,ST05,Urban,Bus,58.900622342603896,27.676086142127,41.566302868596814,0.10143101784001254,0.811029413372974,3,0.540523858938849,38.36769893695643,0
2025-01-02 12:00:00,ST03,Urban,Bus,87.48458503041854,5.608113903778216,69.74810386170442,0.11861660848762723,0.3623596546571889,0,0.7671713301718087,41.3722236478515,2
2025-01-02 13:00:00,ST05,Suburban,Commercial,94.94729436724762,21.328961764779656,66.77843047319561,0.10173762711363597,0.4382960925841102,2,0.5536730416796108,53.651582869194364,1
2025-01-02 14:00:00,ST01,Highway,Passenger,61.587645612717964,32.04910253283362,44.18623899546258,0.3581278333350467,0.635584597108745,3,0.33576889921179076,36.28348905611967,1
2025-01-02 15:00:00,ST02,Urban,Bus,58.418336932541095,43.18729483544509,37.77238248905647,0.26695485108021866,0.11372134455729128,1,0.9107141426580582,29.804187908314162,0
2025-01-02 16:00:00,ST04,Suburban,Bus,51.711829874312954,44.98889512264328,41.078277873680314,0.2190187045373321,0.7561229269485182,2,0.7152956618574642,48.09468892731342,0
2025-01-02 17:00:00,ST01,Urban,Commercial,80.70947011903488,26.77324865149505,52.94400434436995,0.46508040414284413,0.8038384458495357,5,0.48405480251567157,56.57942885247198,2
2025-01-02 18:00:00,ST04,Urban,Bus,59.38598209998024,37.779011928474716,44.189187347024905,0.17712111787064266,0.7857602674596272,4,0.6374284763752694,49.89546612360259,0
2025-01-02 19:00:00,ST02,Highway,Passenger,99.2649723459513,19.240455944005596,77.25930364011406,0.25574720415256025,0.40004350950842893,2,0.615843355868993,58.514618336518744,2
2025-01-02 20:00:00,ST02,Urban,Commercial,59.5410881238372,20.398388259139587,45.96235001793609,0.47612472037110065,0.4695996058913665,3,0.35811621650427006,38.94314213255769,2
2025-01-02 21:00:00,ST01,Suburban,Passenger,63.648162806957686,13.750858363204118,35.169819482061,0.27084262513481694,0.10991065752300466,2,0.4237717467795218,31.73090388828791,1
2025-01-02 22:00:00,ST02,Urban,Passenger,76.20005177272208,30.287664949695767,32.87764187552699,0.3218774742588231,0.41951627843484063,2,0.31825677763312066,28.009104882874976,0
2025-01-02 23:00:00,ST05,Highway,Commercial,88.1010575914783,19.155386791731438,41.29732502293964,0.13213474662779504,0.4683414578932812,6,0.999518131415453,60.22864835985859,2
2025-01-03 00:00:00,ST02,Highway,Bus,68.17111992073802,8.796690339732727,28.88337559001306,0.41606655475738497,0.825579434454783,2,0.5800644539843893,34.45854572586317,2
2025-01-03 01:00:00,ST04,Suburban,Passenger,65.3593620273375,35.82527389984304,28.899215378962783,0.26910351083529527,0.815190139005798,3,0.09205532109746228,33.74349081746301,0
2025-01-03 02:00:00,ST04,Highway,Passenger,99.7382700156885,36.848894342242914,47.26202633494697,0.42020604983939336,0.8728776512703277,2,0.5191071837016356,27.410681270718214,0
2025-01-03 03:00:00,ST04,Urban,Passenger,40.629618468396664,21.199658845057602,21.79526016523252,0.20151905702239686,0.8080839880724163,3,0.04996196467183989,31.38664126000173,1
2025-01-03 04:00:00,ST04,Highway,Passenger,93.70391733107475,8.452552975521026,57.8542845759629,0.26899150022456403,0.1065605675421165,4,0.28865204831296587,50.08503410391977,2
2025-01-03 05:00:00,ST05,Suburban,Commercial,48.94844955638425,24.183397283154168,33.513673175564136,0.4146195745460042,0.6131686818657758,1,0.44596111597618315,28.19046627197408,1
2025-01-03 06:00:00,ST03,Highway,Commercial,87.1555165725348,24.905095612259696,42.21559900406661,0.48955110681745595,0.15459014648243263,2,0.5342704866019119,34.41267809110375,2
2025-01-03 07:00:00,ST01,Highway,Passenger,77.07589359077788,35.090189820405186,51.56446354290032,0.12385020975490756,0.31807542910398834,6,0.9761813997282548,65.28502092630693,1
2025-01-03 08:00:00,ST04,Highway,Bus,60.51083712988552,19.193737606640756,41.250457313738146,0.4249824709675617,0.5626461035764643,1,0.9822217238041521,42.02389646864927,2
2025-01-03 09:00:00,ST02,Suburban,Passenger,92.4324973312611,35.716967590158745,57.6269419971312,0.2202756270508441,0.6604910547260311,1,0.0980693699063544,36.4745427275821,0
2025-01-03 10:00:00,ST04,Highway,Bus,40.774433678859516,44.216984379082476,31.047576232799745,0.3202973123564289,0.6237056207336762,3,0.5381326727628892,42.22597121449196,0
2025-01-03 11:00:00,ST02,Highway,Passenger,53.60143912449542,15.686871906298993,23.82036835442402,0.21603690598029918,0.13924669392691458,3,0.817109395192114,34.8264333330429,1
2025-01-03 12:00:00,ST02,Urban,Bus,74.01356777497216,49.05138002539549,34.84918351265228,0.3453781890271961,0.18288309565564165,1,0.23771282025275475,24.027176585854757,0
2025-01-03 13:00:00,ST04,Suburban,Passenger,61.09253560298188,22.386566171156314,34.91230265949699,0.24152113225759023,0.20286945034501871,2,0.7505630985884716,35.02267264142321,1
2025-01-03 14:00:00,ST05,Highway,Bus,76.62264971909966,17.02664083161778,34.532686098360706,0.2334459563910726,0.1731315014157529,2,0.8786190557049793,29.70514977395032,1
2025-01-03 15:00:00,ST02,Suburban,Passenger,41.44661160452001,23.968003212963072,25.96706717063588,0.11517532517437422,0.24258753861545782,3,0.6624873960354586,21.15336453221086,0
2025-01-03 16:00:00,ST02,Highway,Passenger,46.98753582890275,9.247886415673662,26.282956811185866,0.15878416236152462,0.6507902330492474,4,0.32770334884511887,32.514832429730376,1
2025-01-03 17:00:00,ST04,Highway,Bus,47.625774413106356,10.656765793045205,24.47194780903711,0.4668312795461915,0.7646698009273223,2,0.9231323193405726,36.6034642975243,2
2025-01-03 18:00:00,ST02,Highway,Commercial,51.35701875496056,23.649532113574914,24.03487550810384,0.4993109715492986,0.42705111205872825,4,0.8835200936741688,47.95532647089912,2
2025-01-03 19:00:00,ST02,Urban,Bus,67.55988644803257,39.3100034872595,36.08611990100838,0.4122082303478426,0.6542252051426749,4,0.7158253187940375,35.189493844570265,1
2025-01-03 20:00:00,ST04,Urban,Commercial,85.12772197261427,45.51405078085209,54.75276662436837,0.21472504990939473,0.2600130090126612,4,0.3636681134371731,57.44645108547766,0
2025-01-03 21:00:00,ST04,Urban,Passenger,94.33233027573407,34.91680958223219,59.458996382894895,0.260978055377437,0.8786241213067265,5,0.7918963623947993,59.68684254217612,1
2025-01-03 22:00:00,ST01,Suburban,Bus,90.12235181705476,9.734879985717637,41.94741261188612,0.3958013819624331,0.3799980182860947,4,0.3161089815021412,37.002795993131805,2
2025-01-03 23:00:00,ST05,Suburban,Bus,51.813272306541016,35.240889298124074,23.31431059077081,0.48740542275327925,0.7766935249638681,5,0.2529528513335707,44.482817354902416,2
2025-01-04 00:00:00,ST05,Urban,Bus,66.46903313383794,33.59425643163374,27.296884700636248,0.28218846829174704,0.8562930981035096,2,0.5150133869112811,26.27135709221993,0
2025-01-04 01:00:00,ST02,Suburban,Commercial,51.9646958655121,41.25937632319991,21.044155227184874,0.4318089661153499,0.7917711703002418,2,0.9971352250012507,43.57110567730065,1
2025-01-04 02:00:00,ST05,Highway,Commercial,55.868309000031445,42.13618999934814,42.008732113708454,0.49002756903948674,0.15365412123223116,5,0.8043219414341211,50.6813723532378,1
2025-01-04 03:00:00,ST02,Highway,Passenger,70.21281889071317,44.06913841005405,29.351453828563624,0.4493892684224018,0.6202457258458048,1,0.7297927321183237,25.591879398168533,0
2025-01-04 04:00:00,ST01,Highway,Commercial,44.08654148341135,23.635918156059425,30.529420510953727,0.1908598987085308,0.19607256525724095,1,0.4520127466939773,19.90237781154519,0
2025-01-04 05:00:00,ST04,Urban,Commercial,53.09045977559639,36.40389779084649,39.753819781083536,0.10321274555024917,0.10453040042063738,1,0.31195000918581606,28.745912600003383,0
2025-01-04 06:00:00,ST04,Suburban,Passenger,96.12268967842704,17.071266151503984,42.219309530532136,0.29683268215536607,0.14142675515445396,3,0.8559007631505159,48.653987254123805,2
2025-01-04 07:00:00,ST04,Urban,Bus,67.96697755950933,49.970132599257695,39.04842665694,0.3125443326781068,0.8329193571576459,2,0.5677327799810192,26.550163509177608,0
2025-01-04 08:00:00,ST05,Suburban,Bus,66.72319155867234,12.890040861958697,52.37244713699658,0.18050014582046786,0.826770811408315,6,0.8132549511218989,67.59776643053229,2
2025-01-04 09:00:00,ST01,Highway,Passenger,40.87402928507673,5.455149424737612,29.98745492925297,0.21386975677872708,0.28065951021122704,1,0.48775370957097863,22.82795221662331,1
2025-01-04 10:00:00,ST05,Urban,Bus,54.84398482350075,11.69639215331792,32.68052212588803,0.4060612643394188,0.537648971838901,1,0.7539574940121003,24.575293096456257,2
2025-01-04 11:00:00,ST05,Suburban,Commercial,91.97754615893088,39.9142530294857,64.84678635407329,0.2881389034852535,0.8640226098127409,2,0.8677410586716948,44.094662405401714,0
2025-01-04 12:00:00,ST01,Suburban,Passenger,49.87770569552012,25.105265442869516,36.57786783206174,0.22694163344010265,0.49736490375741005,3,0.39139002646999954,42.09595168251659,1
2025-01-04 13:00:00,ST01,Highway,Passenger,64.90749637208327,25.137511151469273,34.998822089056894,0.34905041094476774,0.4148622561166063,3,0.013569569904015921,34.06854514284185,1
2025-01-04 14:00:00,ST01,Urban,Passenger,40.85985435202007,47.976031382525086,30.925237038022622,0.3611039023904502,0.4865989552356996,3,0.254926566020909,30.101490463550007,0
2025-01-04 15:00:00,ST01,Urban,Bus,68.70012890023335,46.383570861263344,40.40868264246989,0.40775831073632085,0.7321726092415554,0,0.9149150410844089,33.250786735614284,0
2025-01-04 16:00:00,ST04,Urban,Passenger,41.26126640357303,19.003763201180412,25.21570665645658,0.16268371830516765,0.48182210602658826,3,0.687542260552291,37.1324066518368,1
2025-01-04 17:00:00,ST03,Highway,Passenger,89.176573183948,14.407615795138977,71.33082980428732,0.3966069009307961,0.7266221450258956,3,0.7372187164369404,62.37683908851994,2
2025-01-04 18:00:00,ST03,Urban,Passenger,89.49122604922621,43.18169944701829,65.9837769684529,0.3397713568441674,0.44535795651274634,1,0.32528861426542144,49.44776910841393,1
2025-01-04 19:00:00,ST01,Highway,Bus,87.26453129814219,45.77085819699634,47.533688515859,0.12302874612111886,0.3016045369691063,1,0.7012729846749951,36.86716602973596,0
2025-01-04 20:00:00,ST03,Highway,Commercial,57.00184413346709,29.371861525931912,23.036624884428672,0.41097825130136445,0.36117818385489653,2,0.6462821454094252,37.64301275539523,1
2025-01-04 21:00:00,ST03,Highway,Passenger,90.23423309330909,33.32406700026952,58.694628170005714,0.25323211253327405,0.16225877170973277,4,0.178373663477029,58.268948748046355,1
2025-01-04 22:00:00,ST01,Suburban,Commercial,72.57988795631616,16.561142811153204,49.46793822225634,0.23215237373185504,0.4979049155274211,4,0.9686907774306446,58.33808398857761,2
2025-01-04 23:00:00,ST03,Urban,Bus,62.428486532020145,41.03612095903361,41.222845403455445,0.27923006063265376,0.21848873991121842,5,0.35402559334774,40.69552574777963,0
2025-01-05 00:00:00,ST05,Urban,Bus,77.51979758225397,33.44550928020604,61.019316452764265,0.23847003092245164,0.7492376050677864,4,0.32928697384004224,54.35148836863186,1
2025-01-05 01:00:00,ST02,Highway,Bus,40.74046276362244,27.658108008409847,30.359320707493065,0.23531423688396363,0.43647245932551537,3,0.369161544230198,35.10290378509662,1
2025-01-05 02:00:00,ST02,Highway,Bus,48.57765265604513,7.704885023527812,28.15233709935972,0.42323106708025027,0.7120018591933784,0,0.09171961532076933,16.071220480521404,2
2025-01-05 03:00:00,ST01,Urban,Commercial,84.53761229021578,46.21707331300192,35.94057367827721,0.14980210174627692,0.8635683420309068,3,0.6249635170932158,38.670884674209134,0
2025-01-05 04:00:00,ST04,Highway,Passenger,54.64969652296918,32.69531391729827,32.26646552134058,0.4882400271429834,0.7795823597705888,4,0.2386242437463968,41.74972476264179,2
2025-01-05 05:00:00,ST01,Urban,Bus,75.88054703972497,13.671099261183558,51.272304127320965,0.3219726577497373,0.8611709437966558,3,0.8033127563841809,52.565058861212286,2
2025-01-05 06:00:00,ST04,Suburban,Bus,63.10615616938178,32.287375264237376,40.58255449320807,0.17316959936852516,0.5543492214965843,3,0.3941561801339458,30.87198260920351,0
2025-01-05 07:00:00,ST02,Highway,Commercial,91.28834672795568,35.4858509407988,56.16559598092493,0.15248619317267462,0.2322595471844335,1,0.458558482290652,44.4425839937875,0
2025-01-05 08:00:00,ST01,Urban,Commercial,97.14491835979862,28.65966515074515,57.075319104686045,0.33660381285399305,0.8483167633469605,3,0.646422054115559,42.61962043726176,1
2025-01-05 09:00:00,ST05,Highway,Bus,93.01388370221142,37.31457820802101,48.13512655844981,0.3531997775387712,0.7948035124774168,0,0.7618711339537392,29.656779180657466,0
2025-01-05 10:00:00,ST03,Urban,Passenger,56.2371996816158,31.16542765678809,28.733761960709316,0.12121030841192432,0.7915303928535428,4,0.2311153048481117,32.24014572801014,0
2025-01-05 11:00:00,ST04,Urban,Passenger,51.64977214276494,47.64963119144667,30.994645619168374,0.19720076565151434,0.6546195419269748,0,0.9662943297181461,21.55144732237811,0
2025-01-05 12:00:00,ST03,Highway,Bus,68.4660936172441,7.4163685369688075,31.784785470368163,0.418184768488587,0.5999330097488635,4,0.6223215459666812,47.54827336060279,2
2025-01-05 13:00:00,ST03,Suburban,Commercial,40.44004905017081,9.781056881130223,21.686953716085604,0.1198498510974102,0.1117791134890652,4,0.005638623500387574,31.507962114735932,1
2025-01-05 14:00:00,ST01,Urban,Bus,41.54856357179091,12.815223662945293,22.00377482521048,0.44203546556241446,0.698443255270493,2,0.41562220992355114,28.571105168150766,2
2025-01-05 15:00:00,ST03,Urban,Bus,73.19743837738,36.05769817719495,46.46962217627121,0.3632649906105334,0.1732280939862446,3,0.43681782063075425,45.76306848667955,1
2025-01-05 16:00:00,ST05,Urban,Commercial,71.22696424991716,34.051814273741385,30.39061682959062,0.27376930374528197,0.30780074888206066,3,0.809164975974397,28.711730108989496,0
2025-01-05 17:00:00,ST03,Suburban,Bus,99.6749193421156,45.14264870943623,72.94883125128739,0.23857313958836635,0.5411922362810695,8,0.30513977412050386,76.73710554941586,1
2025-01-05 18:00:00,ST01,Suburban,Bus,52.110510121825484,37.979485379775426,32.56653376205708,0.1076995855395576,0.46138606790083336,5,0.33122651629496347,48.33839445265881,0
2025-01-05 19:00:00,ST05,Highway,Bus,55.48623574962811,27.87599694040665,37.08315324252087,0.43008597830073725,0.11261951181715678,3,0.07049409285256791,37.53070746540248,1
2025-01-05 20:00:00,ST02,Suburban,Commercial,46.8124385395772,49.63243066086336,31.890391478746825,0.15708874158741526,0.7591880467613699,2,0.2835460245258148,19.997275667602203,0
2025-01-05 21:00:00,ST03,Highway,Passenger,95.05258057922468,16.974858027618463,49.10355999360626,0.22381679674483523,0.8030407664687411,3,0.71696170148585,51.87153263755626,2
2025-01-05 22:00:00,ST01,Highway,Passenger,86.66867466750705,42.49362469034543,50.974062005612566,0.32764279214512154,0.6454983547974135,3,0.6347569195598196,49.91487992799757,1
2025-01-05 23:00:00,ST02,Suburban,Commercial,89.34034668741086,24.205566748726373,69.9086767612966,0.1983970400285017,0.5328542869254579,1,0.08139408800789405,35.95431774341881,1
2025-01-06 00:00:00,ST02,Highway,Passenger,94.16582727787053,34.19308124940804,66.54530411684689,0.29885618550088056,0.8685902711195771,4,0.11469389211478298,56.462732370843085,1
2025-01-06 01:00:00,ST04,Suburban,Bus,71.49399920355029,37.72708117035953,56.32459906742137,0.423737131495481,0.19596496619855355,8,0.376925963925108,70.78600034744751,2
2025-01-06 02:00:00,ST05,Highway,Passenger,67.07159148704342,33.518933923565136,46.849623228050554,0.28821517391610996,0.6903280429319912,1,0.7437577621410097,38.32221619357183,1
2025-01-06 03:00:00,ST03,Suburban,Bus,59.82348841993699,11.322828639886698,28.131400537731523,0.47959093764783844,0.2026884903161583,5,0.83291827812863,38.39370254510487,2
2025-01-06 04:00:00,ST01,Suburban,Passenger,75.35287686087133,24.932795483656975,32.08633654773069,0.43900024815053673,0.40547583913873264,5,0.014624043010017407,39.42638439025751,2
2025-01-06 05:00:00,ST04,Highway,Commercial,67.25670380738936,30.264727006990597,42.443323183117904,0.2332156941453577,0.568387607336783,4,0.3290105773074007,50.41535187664331,1
2025-01-06 06:00:00,ST05,Urban,Passenger,67.09393519633451,43.20696916303685,36.44041447883573,0.2599848498335751,0.6896701524034818,10,0.424261863628575,75.15692173655631,1
2025-01-06 07:00:00,ST04,Highway,Passenger,96.21567182386833,24.964058695935755,49.08761588280446,0.26933069080901084,0.1029728802175872,5,0.9111328107904566,62.613340372877026,2
2025-01-06 08:00:00,ST05,Suburban,Passenger,99.04189085674781,46.34362871619132,71.59583770523227,0.35047178116980593,0.3084783090974209,3,0.5014065577094429,54.644278198667294,1
2025-01-06 09:00:00,ST05,Urban,Commercial,87.78906335977484,24.81684003613448,48.00282341449708,0.21471829167541592,0.5305603131278563,3,0.26970076524568376,44.520149107907905,1
2025-01-06 10:00:00,ST03,Highway,Passenger,85.4054854148157,29.695093666835525,44.9916428447765,0.4876996555290035,0.5262989433292056,2,0.3900470651638448,35.58084704192276,1
2025-01-06 11:00:00,ST05,Highway,Commercial,80.8334897067461,40.83285573242605,59.81638122801407,0.34347368824140034,0.6101011479570112,4,0.4364344414947472,49.64833430066971,1
2025-01-06 12:00:00,ST04,Highway,Bus,49.96449114001082,31.238045798996463,36.89952290631677,0.25976066349645344,0.34308286469457794,2,0.6699958735292785,33.888944582662056,0
2025-01-06 13:00:00,ST05,Urban,Passenger,43.54634925253927,48.20981325722711,23.62592612886965,0.3580039261966269,0.5324234008711486,2,0.04108778296742521,29.494041118622924,0
2025-01-06 14:00:00,ST03,Suburban,Commercial,81.44357890679578,34.71511237313574,59.69810102014053,0.25816200421188307,0.2518294219476611,2,0.3894516630243503,49.40517393921678,1
2025-01-06 15:00:00,ST03,Highway,Commercial,83.72717333539455,28.521925433042046,61.98418058620101,0.4271182723917676,0.2494977715227644,3,0.6465546369144514,47.496627214651554,2
2025-01-06 16:00:00,ST04,Highway,Passenger,42.818379465888384,6.061638550135814,24.38815919278629,0.3271363842206885,0.5612511707380855,5,0.28332231536439745,37.940595897525114,2
2025-01-06 17:00:00,ST02,Highway,Bus,95.68310501373088,23.61798039111484,40.81738420485058,0.1167882013624268,0.6483780680362728,5,0.5917510066641541,46.70501108124653,1
2025-01-06 18:00:00,ST02,Highway,Commercial,45.46843836668065,18.466178866707217,18.216195870372616,0.1707027469693843,0.19631997334503037,4,0.3572789301040441,33.57850310556241,1
2025-01-06 19:00:00,ST05,Highway,Passenger,57.15403202627215,38.66475505493702,34.824922483734646,0.44599758921181387,0.19823192152337868,6,0.7587208675067755,59.986034032507916,2
2025-01-06 20:00:00,ST01,Suburban,Bus,80.34338876792228,14.37249538190956,43.19503195891657,0.32515993054271597,0.5522421531683603,4,0.06059769646249347,52.362460030545265,2
2025-01-06 21:00:00,ST05,Suburban,Commercial,50.192355664268575,14.234903928233232,40.096301736020436,0.48013739060556204,0.31607660182691644,1,0.9179619807013564,27.09050968079574,2
2025-01-06 22:00:00,ST04,Highway,Commercial,43.32495330653467,13.528356945681955,30.71584951953621,0.12896892514427394,0.4139192817928915,6,0.17161254794897562,51.36578696600609,2
2025-01-06 23:00:00,ST04,Urban,Bus,59.86878934984899,10.652702592030618,42.1781717133208,0.21810425203438957,0.42059875811806235,3,0.15854708674934914,37.63612858625896,2
2025-01-07 00:00:00,ST04,Suburban,Bus,85.95829449131074,18.995315165189933,67.22773347137966,0.17741734929582906,0.24284228742793312,1,0.8406429447732126,45.18461131326553,1
2025-01-07 01:00:00,ST04,Urban,Passenger,64.82072073911561,44.866495149954126,48.94546241130325,0.32153611689149453,0.10105170674450115,3,0.8692829230238887,43.489101361292995,0
2025-01-07 02:00:00,ST04,Suburban,Passenger,79.17837531447637,39.87178125376797,41.748777193296625,0.25311713243196376,0.7825214479752058,2,0.09297331344580029,40.70342641660273,0
2025-01-07 03:00:00,ST03,Highway,Commercial,74.7771458336882,38.086304733805704,34.87567860403599,0.16290941363055728,0.6720015751181506,2,0.9087189280149103,28.38070744140223,0
2025-01-07 04:00:00,ST02,Suburban,Bus,41.33310892153482,40.88015625424832,28.865262062886693,0.35710076558381876,0.6524308464924524,4,0.27329786672897627,34.71683393399099,0
2025-01-07 05:00:00,ST04,Highway,Bus,99.3123992227424,17.123805019830726,54.75187486708684,0.31451934631887457,0.5372041104906558,3,0.6186216854080555,50.39863882070105,2
2025-01-07 06:00:00,ST01,Suburban,Bus,42.48568532916327,44.93487608386195,25.03549988508875,0.2098945005185204,0.6607757236624964,2,0.06859349040789575,25.470126807992944,0
2025-01-07 07:00:00,ST01,Highway,Commercial,98.06816425890909,11.178651881372197,63.95604500720498,0.2919085431129511,0.8485507020381007,2,0.38066110112820095,52.01862261006566,2
2025-01-07 08:00:00,ST01,Highway,Bus,72.99185070186388,20.135557702201186,55.70366303720899,0.39829532601647577,0.632538988983433,2,0.4507246091045378,37.95567476615017,2
2025-01-07 09:00:00,ST01,Highway,Bus,97.789541623904,31.40366535353043,55.50877638223175,0.1821086698202634,0.31207312154196,1,0.5998265693563105,41.87458835566971,0
2025-01-07 10:00:00,ST03,Highway,Commercial,46.885215964830124,9.630728975390028,33.4444790126656,0.21716229868069165,0.5564480413927184,3,0.5252719714144657,36.66028662514871,2
